id,amenity,atm,brand,name,coordinates
node/3781779295,bank,,Caixabank,Caixabank,"[-14.0125885, 28.4223867]"
node/3782579675,bank,,Caja Rural,Caja Rural,"[-6.23087, 43.5617926]"
node/3782986207,atm,,,,"[-4.918062, 37.5253771]"
node/3783639178,bank,,Caja Rural,Caja Rural,"[-3.5937319, 37.173587]"
node/3786343727,bank,yes,Abanca,Abanca,"[-8.7312085, 42.2208366]"
node/3787360675,bank,yes,Caixabank,Caixabank,"[-5.6495961, 41.0063472]"
node/3790532996,atm,,Banco Sabadell,,"[-8.4438162, 42.9675075]"
node/3790676420,bank,yes,BBVA,BBVA,"[-6.0493946, 37.3508846]"
node/3791314646,bank,,Banco Sabadell,Banco Sabadell,"[-0.5207862, 38.3981144]"
node/3792385038,bank,,Caixabank,Caixabank,"[-3.7670509, 40.3247831]"
node/3792729758,bank,yes,Caixabank,Caixabank,"[-8.2100822, 43.2802373]"
node/3792732856,bank,yes,Abanca,Abanca,"[-8.2109537, 43.2797457]"
node/3792736029,bank,yes,Banco Sabadell,Banco Sabadell,"[-8.2112794, 43.2783034]"
node/3792736036,bank,yes,Banco Santander,Banco Santander,"[-8.2109443, 43.2796384]"
node/3792737553,atm,,,,"[-8.2123033, 43.2773019]"
node/3792801500,bank,,Caixabank,Caixabank,"[-4.0038945, 40.5771117]"
node/3796476064,bank,,,Caja de Guadalajara,"[-1.9782671, 40.8424496]"
node/3796493453,bank,,Banco Santander,Banco Santander,"[-1.8863092, 40.8432511]"
node/3796631975,bank,yes,Banco Santander,Banco Santander,"[-6.0524158, 40.4923378]"
node/3797414103,bank,yes,Banco Santander,Banco Santander,"[-8.7029733, 42.2404292]"
node/3797496857,bank,,Abanca,Abanca,"[-8.7032054, 42.2400884]"
node/3797496858,bank,yes,BBVA,BBVA,"[-8.7034131, 42.2398538]"
node/3797496859,bank,yes,Caixabank,Caixabank,"[-8.7036569, 42.2395897]"
node/3798731532,bank,yes,,Banco Pastor,"[-8.7039986, 42.239308]"
node/3798737075,bank,yes,Caixabank,Caixabank,"[-8.705878, 42.2350147]"
node/3799736158,atm,,,,"[0.9690892, 41.0330954]"
node/3799736246,atm,,,,"[0.9685138, 41.0308586]"
node/3801077746,bank,yes,Abanca,Abanca,"[-8.4144279, 43.3548964]"
node/3801077861,atm,,Abanca,Abanca,"[-8.3556352, 43.2282192]"
node/3801077871,atm,,,,"[-8.3554768, 43.2299744]"
node/3801078143,atm,,Abanca,,"[-8.4144566, 43.3549668]"
node/3804703142,bank,yes,Banco Santander,Banco Santander,"[-0.6893874, 37.9794815]"
node/3807286557,bank,yes,Caixabank,Caixabank,"[-4.7083797, 40.4121348]"
node/3807324714,bank,yes,Unicaja Banco,Unicaja Banco,"[-4.7080042, 40.4095636]"
node/3807326629,bank,yes,Banco Santander,Banco Santander,"[-4.7079134, 40.4105505]"
node/3807327081,bank,yes,Banco Santander,Banco Santander,"[-4.7080632, 40.4111026]"
node/3807594137,bank,,Unicaja Banco,Unicaja Banco,"[-5.8208951, 40.0517004]"
node/3812385055,atm,,,,"[0.9747572, 41.0372501]"
node/3812385056,atm,,,,"[0.9754307, 41.0358398]"
node/3812618722,bank,,Caixabank,Caixabank,"[-1.8026794, 42.3151438]"
node/3812618728,bank,,Caja Rural,Caja Rural,"[-1.8007268, 42.3154135]"
node/3813175975,bank,yes,,,"[2.1520431, 41.3855097]"
node/3813311323,bank,yes,,Renta 4 banco,"[-7.5600123, 43.016698]"
node/3814119001,bank,yes,Banco Sabadell,Banco Sabadell,"[-3.6635895, 40.3955098]"
node/3814119950,bank,yes,Banco Santander,Banco Santander,"[-3.6667445, 40.3971737]"
node/3814130059,bank,yes,Caixabank,Caixabank,"[2.147904, 41.4932646]"
node/3814301738,atm,,,,"[-4.7779007, 41.132395]"
node/3815153261,bank,,Banco Santander,Banco Santander,"[-5.6473287, 41.0064309]"
node/3819530746,bank,yes,,Caja Rural de Salamanca,"[-6.6154295, 41.2176419]"
node/3819530747,bank,yes,Banco Santander,Banco Santander,"[-6.6168337, 41.2180656]"
node/3819530748,bank,yes,Unicaja Banco,Unicaja Banco,"[-6.61874, 41.2179849]"
node/3819530749,bank,no,Unicaja Banco,Unicaja Banco,"[-6.7951308, 40.9870107]"
node/3819530751,bank,yes,Caixabank,Caixabank,"[-6.7183633, 40.9360093]"
node/3819530752,bank,yes,Banco Santander,Banco Santander,"[-6.7190875, 40.9361775]"
node/3819530754,bank,yes,Unicaja Banco,Unicaja Banco,"[-6.7202301, 40.9359445]"
node/3821413229,bank,yes,Abanca,Abanca,"[-8.1637846, 42.9268919]"
node/3821434037,bank,yes,Caixabank,Caixabank,"[-8.1634532, 42.9268245]"
node/3821782262,bank,,Caixabank,Caixabank,"[-4.1100886, 40.2980333]"
node/3822514257,bank,,Kutxabank,Kutxabank,"[-3.074069, 43.1795354]"
node/3825608629,bank,yes,Caixabank,Caixabank,"[-3.7621762, 40.3262414]"
node/3825905769,bank,yes,Banco Santander,Banco Santander,"[-3.7638209, 40.3275166]"
node/3825905771,bank,yes,Banco Sabadell,Banco Sabadell,"[-3.7637748, 40.3272693]"
node/3826693721,bank,yes,Unicaja Banco,Unicaja Banco,"[-3.7651993, 40.3305159]"
node/3826693731,bank,yes,Caixabank,Caixabank,"[-3.7710666, 40.331616]"
node/3826693732,bank,yes,Banco Santander,Banco Santander,"[-3.771142, 40.3316751]"
node/3826693746,bank,yes,Caixabank,Caixabank,"[-3.7728597, 40.3324017]"
node/3827453792,bank,yes,Abanca,Abanca,"[-8.014093, 42.9139025]"
node/3827463585,bank,yes,BBVA,BBVA,"[-8.0151544, 42.9137499]"
node/3829258364,bank,yes,BBVA,BBVA,"[-2.6426356, 42.9775589]"
node/3830361521,bank,,Caixabank,Caixabank,"[-0.4939906, 38.3636842]"
node/3832320646,bank,,Abanca,Abanca,"[-8.3609313, 42.9053403]"
node/3832568172,bank,,Bankinter,Bankinter,"[2.0716678, 41.3552985]"
node/3834101329,bank,yes,,Caja Rural de Salamanca,"[-5.649213, 41.0091046]"
node/3835451865,bank,yes,Laboral Kutxa,Laboral Kutxa,"[-2.8122705, 42.8168782]"
node/3839166257,bank,yes,Caixabank,Caixabank,"[-3.3477769, 40.4849708]"
node/3839783212,bank,yes,,Caja Rural de Salamanca,"[-5.6701977, 40.9732711]"
node/3840888489,atm,,,,"[2.8050882, 41.9739763]"
node/3840888490,bank,,BBVA,BBVA,"[2.8051053, 41.9739095]"
node/3840933722,bank,yes,Banco Santander,Banco Santander,"[-0.3644228, 42.5182648]"
node/3842386461,bank,yes,Unicaja Banco,Unicaja Banco,"[-4.0443349, 43.3669798]"
node/3843637771,bank,yes,Banco Sabadell,Banco Sabadell,"[-0.4902726, 38.3450615]"
node/3843637772,bank,yes,Banco Santander,Banco Santander,"[-0.498747, 38.3429415]"
node/3845361859,bank,yes,Banco Santander,Banco Santander,"[-5.9946476, 37.3880357]"
node/3849194182,bank,yes,Kutxabank,Kutxabank,"[-2.4359784, 42.5049273]"
node/3849194183,bank,yes,Caixabank,Caixabank,"[-2.4358689, 42.5044163]"
node/3849194184,bank,yes,Laboral Kutxa,Laboral Kutxa,"[-2.4356151, 42.5045888]"
node/3849225698,bank,,Caja Rural,Caja Rural,"[-2.3513672, 42.6699777]"
node/3851524007,bank,yes,Banco Sabadell,Banco Sabadell,"[-5.6776582, 42.0027417]"
node/3851524011,bank,yes,Banco Santander,Banco Santander,"[-5.6748294, 42.0030047]"
node/3854169182,bank,yes,,Caja Rural de Granada,"[-3.6179323, 37.1989079]"
node/3854607283,bank,,BBVA,BBVA,"[-16.3924827, 28.4848113]"
node/3854653357,bank,,,Cajasiete,"[-13.5549683, 28.9593818]"
node/3854655280,bank,,BBVA,BBVA,"[-13.5562678, 28.9593445]"
node/3856619770,bank,yes,Unicaja Banco,Unicaja Banco,"[-5.9942222, 37.3862733]"
node/3867440082,bank,yes,Caixabank,Caixabank,"[2.0788708, 41.3601295]"
node/3867584777,bank,,Banco Santander,Banco Santander,"[2.6628676, 39.5783996]"
node/3867678636,atm,,,,"[2.0272149, 41.3626619]"
node/3868064604,bank,yes,Laboral Kutxa,Laboral Kutxa,"[-2.6682798, 42.845517]"
node/3868790083,bank,yes,Banco Santander,Banco Santander,"[-3.6865874, 40.4686249]"
node/3868790084,bank,yes,Banco Sabadell,Banco Sabadell,"[-3.6865646, 40.4685262]"
node/3869293917,bank,yes,Caixabank,Caixabank,"[-3.6860825, 40.4698797]"
node/3869656853,bank,,BBVA,BBVA,"[-5.9975382, 37.3773403]"
node/3869660357,bank,,,Cajasol,"[-5.9975354, 37.3774005]"
node/3873376896,bank,yes,BBVA,BBVA,"[-4.2619426, 42.7930616]"
node/3873376934,bank,yes,Banco Santander,Caja Rural,"[-4.2622041, 42.7930052]"
node/3874867447,bank,yes,Banco Santander,Banco Santander,"[-4.7574995, 37.8967839]"
node/3874867448,bank,yes,Caixabank,Caixabank,"[-4.7566819, 37.8967052]"
node/3875309282,bank,,Banco Santander,Banco Santander,"[-3.6365794, 40.5357591]"
node/3876527832,bank,,CajaSur,CajaSur,"[-4.7571504, 37.8981579]"
node/3876894660,bank,yes,Caixabank,Caixabank,"[-4.7635739, 37.8909819]"
node/3876894661,bank,yes,Caixabank,Caixabank,"[-4.763045, 37.8910012]"
node/3876894662,bank,,Caja Rural,Caja Rural,"[-4.7642629, 37.8864709]"
node/3881819058,bank,yes,Banco Santander,Banco Santander,"[-3.6632495, 42.3549079]"
node/3882434627,bank,yes,Banco Santander,Banco Santander,"[-0.4319486, 39.5124346]"
node/3882436454,bank,yes,Caixabank,Caixabank,"[-0.4321858, 39.5128258]"
node/3884061272,bank,yes,Caixabank,Caixabank,"[2.1734678, 41.3888064]"
node/3885914610,atm,,Caixabank,Caixabank,"[-5.5249531, 37.6579069]"
node/3886101085,bank,yes,Caja Rural,Caja Rural,"[-5.6098086, 40.9788422]"
node/3886972477,bank,yes,,Eurocaja Rural,"[-2.5158997, 38.4558277]"
node/3889056114,bank,yes,,Caja Rural de Salamanca,"[-5.6271264, 40.9502803]"
node/3889362495,bank,yes,Banco Santander,Banco Santander,"[-5.668677, 40.972787]"
node/3889362497,bank,yes,Unicaja Banco,Unicaja Banco,"[-5.6544388, 40.9700408]"
node/3889839493,bank,yes,,Caja Rural del Sur,"[-5.5254821, 37.6576652]"
node/3889860741,bank,,BBVA,BBVA,"[-5.5311323, 37.6560979]"
node/3890248296,bank,yes,Bankinter,Bankinter,"[-3.6767626, 40.4568838]"
node/3890869991,bank,yes,Banco Santander,Banco Santander,"[3.1242361, 42.0415528]"
node/3890869992,bank,yes,Caixabank,Caixabank,"[3.1240151, 42.0415795]"
node/3891342246,bank,yes,Banco Santander,Banco Santander,"[-6.0114493, 40.5103312]"
node/3891793663,bank,yes,Banco Sabadell,Banco Sabadell,"[-5.6612779, 40.9696754]"
node/3893394036,bank,yes,Caja Rural,Caja Rural,"[-6.0408566, 40.4656377]"
node/3893657274,bank,yes,Banco Santander,Banco Santander,"[-0.5150232, 42.7530002]"
node/3893715691,atm,,,,"[-3.6659409, 40.4479476]"
node/3894999705,bank,,,Liber_bank,"[-5.7912003, 43.2035208]"
node/3895351293,bank,,Caixabank,Caixabank,"[-5.6408788, 42.580224]"
node/3895499892,bank,yes,Unicaja Banco,Unicaja Banco,"[-5.7660241, 42.5172707]"
node/3895784457,bank,,BBVA,BBVA,"[2.6753552, 39.5876266]"
node/3895784458,bank,,Banco Santander,Banco Santander,"[2.6754438, 39.5877383]"
node/3897214446,bank,yes,ING,ING,"[2.656438, 39.5712257]"
node/3897214454,bank,,Banco Sabadell,Banco Sabadell,"[2.6571285, 39.5711473]"
node/3898984157,bank,,Caixabank,Caixabank,"[2.6681847, 39.5824791]"
node/3899094714,bank,yes,Caja Rural,Caja Rural,"[-3.5097216, 37.495846]"
node/3899430324,bank,yes,Caixabank,Caixabank,"[-3.5710961, 40.4181714]"
node/3900561530,bank,yes,Bantierra,Bantierra,"[-2.6416845, 42.4811319]"
node/3901315130,bank,,Caixabank,Caixabank,"[2.656426, 39.5810192]"
node/3901315132,bank,,Caixabank,Caixabank,"[2.6550775, 39.5812023]"
node/3902887596,bank,yes,Ibercaja,Ibercaja,"[-0.3316326, 42.7718031]"
node/3903136804,bank,yes,Caja Rural,Caja Rural,"[-0.3311272, 42.7721963]"
node/3903687501,bank,,Targobank,Targobank,"[2.649373, 39.5822665]"
node/3904752462,bank,yes,Banco Santander,Banco Santander,"[-2.0315865, 42.6710822]"
node/3904756501,bank,yes,Banco Sabadell,SabadellGuipuzcoano,"[-2.0323716, 42.6712214]"
node/3904757620,bank,yes,Caixabank,Caixabank,"[-2.0325848, 42.6709325]"
node/3904763389,bank,yes,,Caja Rural de Navarra,"[-2.0327189, 42.6707885]"
node/3905328466,bank,yes,Banco Santander,Banco Santander,"[-5.6801464, 42.0020646]"
node/3905972607,bank,yes,Caja Rural,Caja Rural,"[-2.191061, 42.5686447]"
node/3905976193,bank,yes,Caixabank,Caixabank,"[-2.1918689, 42.5687262]"
node/3910178722,atm,,,,"[-15.5692987, 27.7596666]"
node/3910178724,atm,,,,"[-15.5693391, 27.7603683]"
node/3910201233,bank,yes,,Banko,"[-15.5672832, 27.7594423]"
node/3910201234,atm,,,,"[-15.5682517, 27.762064]"
node/3910207883,bank,yes,,Santana,"[-15.5657523, 27.7611645]"
node/3910207886,atm,,,,"[-15.565403, 27.7614528]"
node/3910364176,atm,,,,"[-15.5694236, 27.7596026]"
node/3910723215,bank,yes,Caixabank,Caixabank,"[-1.3019836, 43.0926726]"
node/3912609533,bank,yes,,Caja Rural de Salamanca,"[-5.6598451, 40.9734908]"
node/3913033789,bank,yes,BBVA,BBVA,"[3.1248806, 42.041258]"
node/3913033798,bank,yes,Caixabank,Caixabank,"[3.1245179, 42.0400151]"
node/3915164332,bank,,BBVA,BBVA,"[-4.1386179, 42.9993367]"
node/3917607257,bank,yes,,Caja Rural de Navarra,"[-1.9910183, 42.6604938]"
node/3921879135,atm,,Caja Rural,Caja Rural,"[-4.7567038, 37.8986945]"
node/3921885412,bank,yes,BBVA,BBVA,"[-3.7153006, 40.396923]"
node/3921886934,bank,yes,Caixabank,Caixabank,"[-3.7152976, 40.3958627]"
node/3921890715,bank,yes,Banco Santander,Banco Santander,"[-3.7145415, 40.397064]"
node/3921890716,bank,yes,Caixabank,Caixabank,"[-3.7148634, 40.3972212]"
node/3922527707,bank,yes,Caixabank,Caixabank,"[-6.0551331, 37.3857464]"
node/3923910347,bank,,Caixabank,Caixabank,"[2.6631992, 39.5784954]"
node/3923910348,bank,,Banca March,Banca March,"[2.6633252, 39.5787311]"
node/3924513211,bank,yes,Banco Santander,Banco Santander,"[-6.0555611, 37.3858216]"
node/3925262543,bank,yes,Banco Santander,Banco Santander,"[-6.7260961, 42.5988269]"
node/3925291791,bank,yes,Unicaja Banco,Unicaja Banco,"[-6.7252825, 42.5986788]"
node/3925296580,bank,yes,Banco Sabadell,Banco Sabadell,"[-6.725407, 42.5991929]"
node/3925301259,bank,yes,BBVA,BBVA,"[-6.7262391, 42.598512]"
node/3925495330,bank,yes,Abanca,Abanca,"[-7.2425272, 42.755648]"
node/3927584090,bank,,Caixabank,Caixabank,"[-4.7810057, 37.888554]"
node/3927589436,bank,,Banco Santander,Banco Santander,"[-4.7800755, 37.884365]"
node/3927615531,bank,yes,Bankinter,Bankinter,"[-2.9469146, 42.6878096]"
node/3928913482,bank,yes,Caixabank,Caixabank,"[-1.0923553, 37.957561]"
node/3929464764,bank,yes,BBVA,BBVA,"[-7.8687092, 42.8740337]"
node/3929659684,bank,yes,Banco Santander,Banco Santander,"[-1.9536407, 43.2943306]"
node/3931528529,bank,yes,,,"[-0.4367511, 39.1514051]"
node/3937011578,bank,,Banco Santander,Banco Santander,"[-5.5618219, 42.5986941]"
node/3937011579,bank,,Banco Santander,Banco Santander,"[-5.5617222, 42.5986759]"
node/3937991731,bank,no,Banca March,Banca March,"[-3.6319852, 40.531226]"
node/3937991732,bank,,Banco Santander,Banco Santander,"[-3.6323181, 40.5315093]"
node/3937991735,bank,yes,Deutsche Bank,Deutsche Bank,"[-3.6324429, 40.5308709]"
node/3937991738,bank,yes,Bankinter,Bankinter,"[-3.6339624, 40.5316508]"
node/3937993671,bank,yes,Abanca,Abanca,"[-3.642745, 40.5292673]"
node/3940670011,bank,yes,Banco Sabadell,Banco Sabadell,"[-3.655614, 40.4937229]"
node/3940691949,bank,yes,Banco Santander,Banco Santander,"[-3.7138058, 40.4302334]"
node/3941597121,bank,yes,BBVA,BBVA,"[-0.4285982, 38.3667175]"
node/3941902237,bank,yes,Caja Rural,Caja Rural,"[-2.3719571, 42.5142774]"
node/3942039299,bank,,,Caja Rural Central,"[-0.9448426, 38.084107]"
node/3942125087,bank,yes,Unicaja Banco,Unicaja Banco,"[-4.0499742, 43.275]"
node/3945876473,bank,yes,Cajamar,Cajamar,"[-1.0349236, 37.7592865]"
node/3946090065,atm,,Santander,Santander,"[-3.6287098, 37.1437081]"
node/3946090066,atm,,,,"[-3.6083223, 37.1606397]"
node/3946262229,bank,,Banco Santander,Banco Santander,"[-0.9545438, 37.7442865]"
node/3946262231,bank,,BBVA,BBVA,"[-0.9543119, 37.7428673]"
node/3946262244,bank,,Caixabank,Caixabank,"[-0.9541778, 37.7432045]"
node/3946374759,atm,,Caixabank,Caixabank,"[-6.0725523, 37.371751]"
node/3946416764,bank,yes,,Caja Rural del Sur,"[-6.0723966, 37.3720951]"
node/3946427272,bank,yes,Banco Santander,Banco Santander,"[-6.072894, 37.3718451]"
node/3946455557,bank,yes,Banco Santander,Banco Santander,"[-6.0712513, 37.3727029]"
node/3946456410,bank,yes,Unicaja Banco,Unicaja Banco,"[-6.0716252, 37.372216]"
node/3946476526,bank,yes,,cajAstur,"[-6.0698303, 37.3735753]"
node/3946598814,bank,,Banco Santander,Banco Santander,"[-0.9544738, 37.7424634]"
node/3946598815,bank,,Banco Sabadell,Banco Sabadell,"[-0.9543836, 37.7426332]"
node/3946619116,bank,yes,BBVA,BBVA,"[-8.1701516, 43.4072013]"
node/3946619117,bank,yes,Banco Santander,Banco Santander,"[-8.1710889, 43.4076375]"
node/3946795963,bank,yes,CajaSur,CajaSur,"[-4.7652355, 37.8799364]"
node/3947375386,bank,,Caixabank,Caixabank,"[-0.9525847, 37.737757]"
node/3948587126,bank,yes,Caja Rural,Caja Rural,"[-5.6958052, 40.9986434]"
node/3949528410,bank,,Cajamar,Cajamar,"[-0.9526066, 37.7435346]"
node/3949528411,bank,,Caixabank,Caixabank,"[-0.951747, 37.7454654]"
node/3949536739,bank,yes,Banco Santander,Banco Santander,"[-3.6689361, 40.445684]"
node/3949544831,bank,yes,Banco Santander,Banco Santander,"[-3.6693411, 40.444012]"
node/3949546844,bank,yes,Caixabank,Caixabank,"[-3.671125, 40.4448579]"
node/3949550858,bank,yes,Banco Sabadell,Banco Sabadell,"[-3.6685589, 40.4436556]"
node/3950019038,bank,,Cajamar,Cajamar,"[-0.9547062, 37.7417122]"
node/3951720467,bank,yes,Bantierra,Bantierra,"[-2.5610378, 42.4288567]"
node/3951844414,bank,yes,Banco Sabadell,Banco Sabadell,"[-5.9964852, 37.3888179]"
node/3952808114,atm,,Abanca,Abanca,"[-8.543356, 42.8780849]"
node/3957067012,bank,yes,,Caixa Albalat,"[-0.3397975, 39.5541811]"
node/3957122550,bank,,Caja Rural,Caja Rural,"[-6.5618085, 37.8944362]"
node/3957122552,bank,,Banco Santander,Banco Santander,"[-6.5618568, 37.8938329]"
node/3957122553,bank,,BBVA,BBVA,"[-6.5610924, 37.8929503]"
node/3957122554,bank,,Unicaja Banco,Unicaja Banco,"[-6.5645605, 37.8929651]"
node/3957167113,bank,yes,Caja Rural,Caja Rural,"[-3.7045282, 40.4350043]"
node/3957186480,bank,yes,Banca March,Banca March,"[-3.7015413, 40.43443]"
node/3957506897,bank,yes,BBVA,BBVA,"[1.4180674, 41.6549337]"
node/3958008033,bank,yes,Banco Santander,Banco Santander,"[-5.8768887, 40.7783146]"
node/3958550258,bank,yes,Caixabank,Caixabank,"[-3.7132138, 40.4743795]"
node/3958550264,atm,,,,"[-3.7132051, 40.4743553]"
node/3958894158,bank,yes,Banco Santander,Banco Santander,"[-5.9733048, 37.4015727]"
node/3960252753,atm,,,,"[-3.7036762, 40.476567]"
node/3960414198,bank,yes,Caixabank,Caixabank,"[-6.3800239, 39.4682753]"
node/3960414199,atm,,Banco Sabadell,Banc Sabadell,"[1.41613, 38.7325738]"
node/3964608774,bank,,Unicaja Banco,Unicaja Banco,"[-3.3078739, 38.0697692]"
node/3964608775,bank,,Caixabank,Caixabank,"[-3.3086375, 38.0694971]"
node/3965004757,bank,yes,,Banesto,"[-6.6715232, 42.5803501]"
node/3965159404,atm,,Santander,Santander,"[-5.9859877, 37.3608921]"
node/3965172537,atm,,Caixabank,Caixabank,"[-5.9860984, 37.3591532]"
node/3966003116,bank,,Caja Rural,Caja Rural,"[-0.9537624, 37.7425062]"
node/3969955733,atm,,Santander,Santander,"[-5.9929712, 37.3826343]"
node/3973567185,bank,,Kutxabank,Kutxabank,"[-2.9921791, 43.2984945]"
node/3974814442,atm,,,,"[-4.6384447, 36.5947475]"
node/3974814444,atm,,,,"[-0.7608711, 41.6400924]"
node/3975028236,bank,,Kutxabank,Kutxabank,"[-2.990352, 43.2964232]"
node/3976332823,atm,,4B,,"[3.2122967, 39.5662944]"
node/3977578958,bank,yes,BBVA,BBVA,"[-6.9462635, 42.6651175]"
node/3977968499,bank,yes,Banco Santander,Banco Santander,"[-5.7414971, 41.5071085]"
node/3977968501,bank,yes,Caixabank,Caixabank,"[-5.7428365, 41.5075656]"
node/3977968504,bank,yes,Caja Rural,Caja Rural,"[-5.7427365, 41.5075446]"
node/3978389134,bank,,Caixabank,Caixabank,"[-3.5930917, 37.1549504]"
node/3979453438,bank,yes,Caixabank,Caixabank,"[3.2170426, 39.5692197]"
node/3979595557,bank,yes,Banco Sabadell,Banco Sabadell,"[3.2114446, 39.567632]"
node/3979595558,bank,yes,Bankinter,Bankinter,"[3.2111499, 39.5676976]"
node/3980025834,bank,,Caixabank,Caixabank,"[-0.4402234, 38.7417823]"
node/3980597397,bank,yes,Banca March,Banca March,"[3.2147494, 39.5667296]"
node/3980702216,bank,yes,Banco Santander,Banco Santander,"[3.2096839, 39.5693039]"
node/3983159857,bank,yes,BBVA,BBVA,"[3.2109854, 39.5694707]"
node/3983159864,bank,yes,Caixabank,Caixabank,"[3.210975, 39.5695993]"
node/3984026861,bank,yes,Caixabank,Caixabank,"[-6.5624958, 37.8938365]"
node/3984784542,bank,,BBVA,BBVA,"[2.0777418, 41.358688]"
node/3985459361,bank,,Ibercaja,Ibercaja,"[-3.7068223, 40.4036826]"
node/3987063820,bank,,Caixabank,Caixabank,"[-3.3637997, 40.4797271]"
node/3987063822,bank,,Caixabank,Caixabank,"[-3.3636816, 40.4795196]"
node/3988485679,bank,,Banca March,Banca March,"[2.6386727, 39.5714794]"
node/3991179264,bank,yes,Banco Santander,Banco Santander,"[-8.4194396, 43.3579312]"
node/3992434716,bank,yes,Unicaja Banco,Unicaja Banco,"[-4.8325702, 38.7757469]"
node/3992434728,bank,yes,BBVA,BBVA,"[-4.8339287, 38.7756728]"
node/3992434737,bank,yes,Unicaja Banco,Unicaja Banco,"[-4.8326999, 38.7756521]"
node/3992434743,bank,yes,Caixabank,Caixabank,"[-4.8353564, 38.7756503]"
node/3992434753,bank,yes,Banco Santander,Banco Santander,"[-4.8347287, 38.7756792]"
node/3992434762,bank,yes,,Globalcaja,"[-4.8340753, 38.7757658]"
node/3992521462,bank,,BBVA,BBVA,"[2.2131585, 41.4047494]"
node/3993420638,bank,yes,Bankinter,Bankinter,"[-3.6537786, 40.4917305]"
node/3996798104,atm,,Caixabank,Caixabank,"[0.8002294, 42.5044796]"
node/3997546494,bank,yes,Unicaja Banco,Unicaja Banco,"[-4.5007104, 36.6226161]"
node/3997546496,bank,yes,Caixabank,Caixabank,"[-4.5002809, 36.6225679]"
node/3997546498,bank,,Cajamar,Cajamar,"[-4.5009415, 36.6227763]"
node/3997546501,bank,,Banco Sabadell,Banco Sabadell,"[-4.4997351, 36.621575]"
node/3999320139,bank,yes,Unicaja Banco,Unicaja Banco,"[-4.5025212, 36.6118734]"
node/3999980995,bank,yes,Caja Rural de Aragón,Caja Rural de Aragón,"[-0.3568328, 42.5086515]"
node/4001045945,bank,yes,Ibercaja,Ibercaja,"[-0.3574122, 42.508]"
node/4002363780,bank,yes,Bantierra,Bantierra,"[-0.2850312, 42.7237484]"
node/4004017075,bank,yes,Caixabank,Caixabank,"[-6.3481443, 40.0888187]"
